author,comment,date,sentiment_class
@dongmin5437,영상에 위트가 많아 잼있게 봤어요 AI기술도 역시 삼성이네요,2024-01-31 06:34:22,LABEL_1
@user-rn9os1eg8v,일상생활에서도 접목 가능하네요 요리하고있을때나 육아중일때도 유용할듯합니다,2024-02-29 06:34:22,LABEL_1
@user-sj8mr5kl9w,좋아요 힘내세요 기운내세영 화이팅 으쌰으쌰 응원합니당,2024-02-29 06:34:22,LABEL_1
@chungda5779,AI시대에 삼성SDS와 함께 할수 있어 정말 기쁨니다유익한 정보들 많이 알려주세요,2024-02-29 06:34:22,LABEL_1
@jerrychung74,AI시대 오피스라이프 메인 편  Welcome to AI Life  삼성SDS 생성형 AI 서비스 20000 구독자 축하합니다,2024-06-30 06:34:22,LABEL_1
@Soyanni2Salsa,삼성의 생성형AI 기대가 됩니다 최고네요,2024-02-29 06:34:22,LABEL_1
@user-hf1vz3uw3p,삼성 SDI의 AI 기대됩니다 응원합니다 영상 재미있게 잘 보았습니다,2024-02-29 06:34:22,LABEL_1
@minjoung3184,회사생활도 똑똑하게 할 수 있는 시대가 왔군요 두둥 영상 너무 잘 봤어요 앞으로의 미래가 기대가 됩니다,2024-01-31 06:34:22,LABEL_1
@ferumina0730,자알 보구 갑니다진심을 담아 응원합니다 화이팅,2024-02-29 06:34:22,LABEL_1
@hyeonsookim,AI 와 함께 All 뉴 라이프 삼성 sds와 함께 하겠습니다 ,2024-01-31 06:34:22,LABEL_1
@zudmarin2,삼성SDS와 함께할  생성형 AI 서비스의 시대가 더욱 기대가 되네요 생성형 AI 서비스에 대해 막연히만 알고 있었는데 이해하기 쉽게 자세히 설명해주셔서 감사합니다 유용한 정보 얻고 가네요,2024-02-29 06:34:22,LABEL_1
@juuikim1451,삼성SDS생성형 AI 브랜드 필름을 보고 있으니 달라질 나의 오피스라이프가 정말 기대가 되네요응원합니다,2024-01-31 06:34:22,LABEL_1
@user-qz4hy3qr5h,광고 아이디어도 컨셉도 매력있게 잘 만들었네요,2024-02-29 06:34:22,LABEL_1
@user-eu1pk8rg1b,삼성 sds AI시대가 이제시작되는거같습니다,2024-02-29 06:34:22,LABEL_1
@user-ly8np8ul7q,AI시대를 주도할 삼성SDS AI의 역할이 정말 기대 됩니다,2024-02-29 06:34:22,LABEL_0
@kimhana73,Al시대 기대됩니다 삼성은믿을만합니다 응원합니다 잘되시길바래요,2024-02-29 06:34:22,LABEL_1
@XiaKaka,생성형 AI 시스템이면 내가 해야할 것들을 옆에서 도와주는거 같아 좋은거 같아요,2024-02-29 06:34:22,LABEL_1
@user-xd7gu5hj8i,오피스 라이프가 곧 멀지 않았네요너무나 기대가 큽니다,2024-01-31 06:34:22,LABEL_0
@jieun13885,영상 너무 잘 봤어요 AI시대에 대한 새로운 가능성을 제시해주는 흥미롭고 기대가 되는 영상이였어요,2024-01-31 06:34:22,LABEL_1
@kanghana123,젊은 세대에 뒤쳐지지 않도록 열심히 배워야겠어요,2024-01-31 06:34:22,LABEL_0
@two556,삼성에스디에스 ai 혁신에 앞장서다화이팅,2024-01-31 06:34:22,LABEL_0
@user-xq3fq9qt6j,삼성SDS 유튜브 구독과 좋아요 알림설정완료 기업 업무의 Hyperautomation을 현실로 실현하는 다양한 생성형 AI 서비스를 제공하는 삼성SDS 생성형 AI 서비스를 응원합니다,2024-02-29 06:34:22,LABEL_1
@user-by2wb9si8h,광고넘재밌어요앞으로도기대합니다응원드려요,2024-01-31 06:34:22,LABEL_1
@user-ji2qk3cd3d,AI가 실생활에 접목할수 있는 날이 다가온듯합니다기대되네요,2024-02-29 06:34:22,LABEL_0
@changyoung1,생성형 AI시대에 저도 함께 삼성 SDS와 아자아자,2024-02-29 06:34:22,LABEL_1
@jimin13896,다가오는 AI시대가 너무 기대가 됩니다 영상 너무 잘 봤어요,2024-01-31 06:34:22,LABEL_1
@myl5497,깜빡도 하고 꿈뻐거 졸아도 봅시다 생성형 AI는 그러라고 있는거니깐 생성형 AI START로 더 효율적인 더 생산적인 더 체계적인 일상 기대 많이 해볼게요 ,2024-01-31 06:34:22,LABEL_0
@ezreal4048,어 뭐야 생각보다 너무 잘 만들었네요 서비스 아주 기대가 됩니다 ,2024-02-29 06:34:22,LABEL_1
@user-bn5do8pw3m,회사 생활도 똑똑하게 할 수 있는 시대가 왔네요 ,2024-01-31 06:34:22,LABEL_1
@chani1147,생성형 AI시대 영상을 보니 더욱 기대되는거 같아요,2024-02-29 06:34:22,LABEL_1
@asura426,삼성SDS 생성형 AI 서비스 기대되네요  응원합니다 ,2024-01-31 06:34:22,LABEL_1
@rounlee4873,정교한 필터링으로 정말 너무나 많은 부정확하고 도움 안 되는 인터넷 세상에서 필요한 정보를 잘 찾아주는 AI 너무나 필요합니다요새 구글 검색도 예전같지 않고 노출광고는 너무 많고 사이트 자체적으로 제한이 있는 곳도 많네요한국어 뿐만 아니라 영어로 찾아봐도 양질의 정보는 왜이렇게 숨겨져 있어 여러번 찾게 만드는지 ㅎㅎ,2024-02-29 06:34:22,LABEL_2
@user-qz4hy3qr5h,광고 재미있게 잘 만들었네요 컨셉이 너무 좋았네요,2024-01-31 06:34:22,LABEL_1
@도로롱2,생성형 AI 서비스 좋아요 삼성 SDS 화이팅입니다,2024-02-29 06:34:22,LABEL_1
@user-zk1wy2ze5f,멋찐 영상과 AI 기대가 됩니다 굿이네요,2024-02-29 06:34:22,LABEL_1
@lovefamily.11,이시대에 이제는 필수가 되어가는 AI 시대 그 시대를 선도해가는 삼성을 응원합니다 ,2024-02-29 06:34:22,LABEL_1
@aslan339,AI 시대 오피스도 뻔뻔해져야지 삼성sds 가 또 한 번 앞서갑니다 ,2024-02-29 06:34:22,LABEL_0
@user-tl3zr5ib8q,삼성의 기술력은 정말 대단한거 같아요,2024-01-31 06:34:22,LABEL_1
@creamheun,AI 시대 역시나 삼성SDS에서 주도해야죠 힘차게 발걸음 내디뎌 봅시다 ,2024-02-29 06:34:22,LABEL_1
@ohmmansan,기대되는 ai시대 저도 같이 하고 싶어요,2024-02-29 06:34:22,LABEL_1
@salade90,다가올 생성형 AI 시대에  삼성 SDS의 활약이 무척 기대됩니다 ,2024-02-29 06:34:22,LABEL_0
@user-sv4oj7pj4b,삼성SDS AI서비스 최고,2024-02-29 06:34:22,LABEL_1
@user-yy7ev8bq3b,AI가 좋긴 좋네  누가 우리 사장님한테도 보여줬으면,2024-01-31 06:34:22,LABEL_0
@user-uu7yi9zd3r,지금만 해도 이정도의 성능인데 아직 학생이지만미래에 제가 일하게 될 회사에서는 얼마나 더 발전해 있을지 기대되네용 좋운쪽으로 많이 활용되는 것 같아 보는 재미가 있어요 화이팅하세요 ,2024-02-29 06:34:22,LABEL_1
@neofunky00,진짜 멋진 시대에 살고 있군요 우리는,2024-01-31 06:34:22,LABEL_1
@user-cx4mc1jd5t,삼성SDS 생성형 AI서비스 너무나 기대됩니다,2024-02-29 06:34:22,LABEL_1
@user-jv4ix2kg8w,역시 기술의 삼성SDS 응원합니다,2024-02-29 06:34:22,LABEL_1
@user-ku8oo5wo6p,우와 정말 좋네요  삼성SDS 생성형 AI 서비스 앞으로 더욱더 많은 분들과 함꼐 하길 바라요 파이팅,2024-02-29 06:34:22,LABEL_1
@hjk6057,일상에 적용된 AI라이프 너무 편리하고 더욱 발전하는 AI 기대가 되요,2024-02-29 06:34:22,LABEL_1
@dspark3481,한층 편리하고 쾌적해지는 생성형 AI시대가 진짜 기대됩니다,2024-01-31 06:34:22,LABEL_1
@YUN0088,삼성SDS가 실현하는 생성형 AI 서비스 정말 기대되네요,2024-02-29 06:34:22,LABEL_1
@user-dw7go2fd6h,역시나 삼성 SDS네요생성형 AI라대한민국은 물론 세계 일류기업답네요앞으로 더 발전할 신기술들 기대하고 응원할게요,2024-02-29 06:34:22,LABEL_1
@maralee235,AI의 선두주자  항상 응원합니다,2024-02-29 06:34:22,LABEL_1
@bangpo215,삼성SDS의 혁신적인 AI 패브릭스 영상 재밌게 시청했습니다,2024-02-29 06:34:22,LABEL_1
@crerian1,생성형AI 이제 AI가 대세인 시대에 살고있어요 시대의 흐름에 뒤쳐지면 안되죠,2024-02-29 06:34:22,LABEL_0
@seumter,이제는 스마트팜 농업이나 사업에도 무조건 AI가 적용되어야 한다 농업도 변해야 살아남을 수 있다,2024-02-29 06:34:22,LABEL_1
@haddooy77,역시 삼성 앞서가는 기술 너무나 멋지네요,2024-02-29 06:34:22,LABEL_1
@user-xg9mx3sx6d,삼성SDS 생성형 AI 서비스 응원합니다,2024-02-29 06:34:22,LABEL_1
@bumjunyoo1359,오 진짜 이렇게 되나요 그럼 우리 회사도,2024-01-31 06:34:22,LABEL_2
@ParkTTari,AI의 발전이 대단하네요삼성SDS에서 먼저 볼수 있게되어 너무 좋습니다,2024-02-29 06:34:22,LABEL_1
@haejinpark9928,뻔뻔한AI 아주 좋아요 보고서요약본 자동 생성 생산성이 올라갑니다 SDS생성형AI 홧팅입니다,2024-02-29 06:34:22,LABEL_1
@kimhana73,Ai기대됩니다 삼성이라면 믿을만한 제품입니다 세계 수출성공 기원합니다,2024-02-29 06:34:22,LABEL_1
@angryfafa,때와 장소를 가리지 않는 AI 패브릭스 너의 한계는 어디까지니 앞으로의 미래가 기대되면서도 두렵기도 하고 잉잉 좋아할까 말까 좀 더 나를 설득해봐 패브릭스 내일 다시올께 답장 해,2024-02-29 06:34:22,LABEL_0
@hanajeong1364,AI시대 오피스라이프 브랜드 필름을 보니 AI가 더 와닿네요,2024-02-29 06:34:23,LABEL_0
@user-yc8dp8hd5t,AI 사용해 어떻게 변하는지 요즘 다양한 분야에서 쓰이는 것을 볼수 있어서 좋구 기대되요하나 하나 나아지도록 같이하는 그 걸음 같이 해봅니다 함께 SNS 상에서 행복한 이야기 나누고 좋은 소통 통해 발전하길 소망합니다 우리나라는 인터넷 발전이 잘 된 곳이라 소셜 소통이 제일 중요한거 같아요  매일 다양한 이야기들이 나오는데 서로가 응원하며 노력한다면 더욱 긍정적 방향으로 나아가게 되리라 믿구요,2024-02-29 06:34:23,LABEL_1
@pink81000,역동적인 오피스라이프 기대되네요,2024-01-31 06:34:23,LABEL_1
@k_m_seok36,구독 완요 오래동안 함께해욥,2024-02-29 06:34:23,LABEL_1
@deargaram,삼성SDS와 AI패브릭스생성형 AI시대의 미래가 눈에 보이는듯 합니다,2024-02-29 06:34:23,LABEL_1
@user-dw5gz6lr7o,AI시대의 라이프가 기대되네요,2024-02-29 06:34:23,LABEL_0
@user-gv2zx7vh4e,삼성SDS가 만드는 이랬다저랬다 한 세상,2024-01-31 06:34:23,LABEL_0
@user-ob4gh8yw4k,삼성SDS AI시대응원합니다,2024-02-29 06:34:23,LABEL_0
@user-cd8df7rl4f,노래도 좋고 먼가 삼성sds의 포부를 알수 있어서 너무좋네요,2024-02-29 06:34:23,LABEL_1
@ggaon,삼성SDS 생성형 AI 서비스 응원합니다,2024-02-29 06:34:23,LABEL_1
@user-lf4dz1em5l,AI와 공존할수 있다니 정말 기대되네요 좋은 영상 잘봤어요 감사합니다,2024-01-31 06:34:23,LABEL_1
@bbubbu1212,생성형 AI 서비스삼성SDS 응원합니다,2024-02-29 06:34:23,LABEL_1
@user-eo5cg1fi7e,삼성SDS 응원합니다,2024-02-29 06:34:23,LABEL_1
@sonnyson2139,생성형 AI시대가 활짝 열리겠네요,2024-01-31 06:34:23,LABEL_1
@usertori69,삼성 SDS 생성형 AI서비스로인해 삶의 질이 크게 향상 될것같아요,2024-02-29 06:34:23,LABEL_1
@smartselly,대박 기대됩니다 이래도 저래도 쏙쏙 알아먹는 FabriX 가 있군요 빨리 사용해 보고 싶어요  구독 때리고 URL 지인들에게 던져 봅니다,2024-02-29 06:34:23,LABEL_1
@user-nv9lg2tx7u,삼성SDS 응원합니다,2024-02-29 06:34:23,LABEL_1
@dhrrm68,정말 이렇게 되는 건가요신세계에서 살아갈 날 기업의 생산성을 극대화 할것 같아요,2024-02-29 06:34:23,LABEL_1
@zenogias1114,세상 참 좋아졌네요,2024-01-31 06:34:23,LABEL_1
@allimayun7416,노래 완전 맘에 들어요 계속 반복해서 듣고 싶네요그리고 앞으로 더 유익한 영상 업로드 기대하겠습니다유튜브 구독완료도 했어요  최근에 회사경영 악화로 실직을 해서 많이 우울한데 당첨이 되면 기분 전환이 될 것 같네요 그리고 앞으로 이 채널이 더 많은 사람들에게 사랑받길 진심으로 응원합니다,2024-02-29 06:34:23,LABEL_1
@user-xp3hd4dr1x,참여완료삼성SDS 채고 ,2024-02-29 06:34:23,LABEL_1
@WSLee3651,AI의 모든 것 삼성SDS를 통해 배워요,2024-02-29 06:34:23,LABEL_1
@user-lg2xm1nw2w,미래 AI시대 오피스라이프 정말 기대가 됩니다,2024-01-31 06:34:23,LABEL_1
@user-oe8jq6wf3t,삼성SDS의 생성형 AI 서비스로 라이프 스타일이 얼마나 다양해 질런지 기대됩니다,2024-02-29 06:34:23,LABEL_0
@user-pk6no7ty6j,어제 s24울트라1테라 받고 거의 12시간 정도 지금까지 셋팅 중 입니다ai가 뭔지 차차 체험해볼께요번역은 해봤어요,2024-02-29 06:34:23,LABEL_0
@greenland1_3,역동적으로 변화하는 오피스라이프가 너무 기대됩니다,2024-01-31 06:34:23,LABEL_1
@qqqwe2,생성형ai 기술 기대됩니다 응원할께요,2024-02-29 06:34:23,LABEL_1
@eeeds33112,생성형ai 기술 기대됩니다 응원할께요,2024-02-29 06:34:23,LABEL_1
@zzzsw2,생성형ai 기술 기대됩니다 응원할께요,2024-02-29 06:34:23,LABEL_1
@lgd6108,생성형 ai시대 기대됩니다화이팅,2024-02-29 06:34:23,LABEL_1
@sssdw3,생성형ai 기술 기대됩니다 응원할께요,2024-02-29 06:34:23,LABEL_1
@ninoheesun,AI와 공존하는 오피스라이프가 기대됩니다,2024-01-31 06:34:23,LABEL_0
@temptem6039,디지털세계를 선도할 삼성SDS 생성형 AI가 앞으로 삶의 질을 변화시켜주리라 기대가됩니다,2024-02-29 06:34:23,LABEL_1
@user-cl4oy4oy8j,기업 업무에까지 활용한다면너무 편하겠네요,2024-01-31 06:34:23,LABEL_1
@uhomom,삼성 SDS 덕분에 AI 시대가 너무 편리하고 좋을 것 같아요,2024-01-31 06:34:23,LABEL_1
@delphi2502,삼성SDS 영상미 내용 모두 좋아요생성형 AI 시작은 삼성SDS,2024-02-29 06:34:23,LABEL_1
@user-nb8yg5fz8e,앞으로의 AI오피스 라이프 응원합니다,2024-02-29 06:34:23,LABEL_1
@user-xj9rn4sb6o,앞으로의 AI오피스 라이프 응원합니다,2024-02-29 06:34:23,LABEL_1
@user-eg2er5od5z,앞으로의 AI오피스 라이프 응원합니다,2024-02-29 06:34:23,LABEL_1
@user-pm3cz1ee6q,앞으로의 AI오피스 라이프 응원합니다,2024-02-29 06:34:23,LABEL_1
@user-dy5im6lo8r,앞으로의 AI오피스 라이프 응원합니다,2024-02-29 06:34:23,LABEL_1
@bibianna40,삼성SDS 최고에요   응원합니다 ,2024-02-29 06:34:23,LABEL_1
@user-yg9ro7ok8w,기찬 AI 알찬 AI 힘찬 AI시대 삼성SDS 생성형 AI 서비스오피스,2024-02-29 06:34:23,LABEL_1
@0152mina,뻔하지 않는 광고랑 시선이 가네요덕분에 구독하고 갑니다,2024-01-31 06:34:23,LABEL_1
@sjj924,생성형 AI기술 기대됍니다 구독완료,2024-02-29 06:34:23,LABEL_1
@user-vz7me7yz5q,앞으로의 AI오피스 라이프 응원합니다,2024-02-29 06:34:23,LABEL_1
@user-jx7fk1fk7r,우연히 봐서 재밌어서 찾아봤는데 삼성SDS 였네요 미래 AI시대 오피스와 라이프 매우 기대됩니다,2024-06-30 06:34:23,LABEL_1
@user-xu1zv5kv8i,삼성SDS 생성형 AI 서비스 기대되네요마구마구 부려보고 싶네요,2024-02-29 06:34:23,LABEL_1
@user-qw5ui7ko9s,좋은영상보고갑니다 눈에쏙쏙들어오네요 응원합니다,2024-02-29 06:34:23,LABEL_1
@yh55901,생성형 AI기대되네요 화이팅요,2024-02-29 06:34:23,LABEL_1
@clwiyiii,삼성SDS 생성형 AI서비스 기대됩니다,2024-02-29 06:34:23,LABEL_1
@0129khw,생성형 AI 기술의 발전은 인간을 이롭게 해주길 기대합니다,2024-01-31 06:34:23,LABEL_0
@user-yw3qc3kr1w,좋아요삼성최고,2024-02-29 06:34:23,LABEL_1
@kimyd0322,응원하겠습니다,2024-02-29 06:34:23,LABEL_1
@sayblog,AI가 갑자기 성큼 다가온 2024년 초 라스베가스 CES가 지나고 나니 더 일상으로 다가 온 듯 하네요,2024-01-31 06:34:23,LABEL_1
@yetizzang,생성형 AI의 눈부신 발전이 기대됩니다,2024-01-31 06:34:23,LABEL_0
@Kim-sp6fq,재밌어요 ㅎㅎ 응원하겠습니다,2024-02-29 06:34:23,LABEL_1
@jiyoungseoseo,다가오는 AI 시대 너무 기대됩니다,2024-01-31 06:34:23,LABEL_1
@user-yv1lj7xh5d,ai 오피스라이프 멋져요 ,2024-02-29 06:34:23,LABEL_1
@sungjinkim4197,생성형AI 기대돼요,2024-01-31 06:34:23,LABEL_1
@user-wg6ss3vh2k,요즘 여기저기 AI 관련 뉴스가 가득하군요특히 이번 삼성 S24시리즈에 특화된 기능이라고 하는데한번 경험해보고 싶어집니다,2024-02-29 06:34:23,LABEL_0
@hyemii0083,FabriX야 뻔뻔하게 일하는 엄마 회사에 책상 대신 침대 하나 놓아드려야겠으니 가성비 가장 좋은 오피스용 침대 추천 보고서 써줘,2024-01-31 06:34:23,LABEL_1
@user-xf3wn7ml7u,영상잘보았습니다 ,2024-02-29 06:34:23,LABEL_0
@youngsulj4819,삼성SDS 생성형 AI 서비스 기대하겠습니다,2024-02-29 06:34:23,LABEL_0
@kkk-yu7tb,생성형AI이 있으면 우리 일생생활이 편하고 기대가 되네요,2024-02-29 06:34:23,LABEL_1
@Healing_Music_Center,기업 하이포오토메이션 엑셀레이터 멋집니다,2024-05-31 06:34:23,LABEL_1
@user-qw5ui7ko9s,항상 응원합니다 화이팅입니다 좋은영상보고갑니다,2024-02-29 06:34:23,LABEL_1
@user-sx3tp5my3i,업무와 관련되어서 아쥬 유익한 정보였습니다 감사합니다,2024-01-31 06:34:23,LABEL_1
@liffeyriver,삼성SDS 생성형 AI 서비스 완전 최고네요,2024-02-29 06:34:23,LABEL_1
@user-xf4gn1tw3b,역시 늘 놀라운 AI  응원합니다,2024-02-29 06:34:23,LABEL_1
@user-tp6cb1fm8o,생성형 AI의 진화가 기대돼요,2024-01-31 06:34:23,LABEL_0
@skysurfing,광고도 넘 멋져요,2024-01-31 06:34:23,LABEL_1
@user-bo7ib5ob2m,와아 대박 응원합니다,2024-02-29 06:34:23,LABEL_1
@yongsuncho9350,삼성이 주도하는AI시대 기대되네요,2024-01-31 06:34:23,LABEL_1
@user-vq5hv8zo6f,역시 탁월하네요 짧지만 임팩트 있는 AI 삼성SDS 굿이네요,2024-02-29 06:34:23,LABEL_1
@cald1982,정말 마음에 와닿는 영상이네요멋지네요,2024-01-31 06:34:23,LABEL_1
@bisongi,앞으로의 미래가 얼마나 편리할 지 너무 기대됩니다,2024-01-31 06:34:23,LABEL_1
@aaaed1,ai 삼성sds와 함께해요 응원합니다,2024-02-29 06:34:23,LABEL_1
@zzzas11,ai 삼성sds와 함께해요 응원합니다,2024-02-29 06:34:23,LABEL_1
@zzzaq2,ai 삼성sds와 함께해요 응원합니다,2024-02-29 06:34:23,LABEL_1
@nanjae35,앞으로 너무 기대가 되면서 응원많이 할게요,2024-02-29 06:34:23,LABEL_1
@okk8048,AI시대 오피스와 라이프에 적용되면 편리하고 어디서든 가능하겠어요,2024-02-29 06:34:23,LABEL_1
@sinang1204,좋아요 ,2024-01-31 06:34:23,LABEL_1
@muaring,광고 잘 뽑았네요 ㅋㅋㅋ 넘 역동적이고 재밌어요,2024-01-31 06:34:23,LABEL_1
@user-kr5ne2do7m,기능이 기대되요,2024-02-29 06:34:23,LABEL_0
@user-qi5fo8qr8i,AI시대의 글로벌 리더 삼성SDS 가즈아,2024-02-29 06:34:23,LABEL_1
@user-cy4xo9uo9c,미래를 이어주는 기업,2024-02-29 06:34:23,LABEL_1
@downhillermr9,꽃필 날이 올겁니다,2024-02-29 06:34:23,LABEL_1
@yeomhyesung7,삼성SDS의 AI 서비스 기술 멋있따 ,2024-02-29 06:34:23,LABEL_1
@kiasman,좋은 영상 감사합니다,2024-02-29 06:34:23,LABEL_1
@blacke2773,광고 재미있네요 이제 미래가 시작되는 건가,2024-01-31 06:34:23,LABEL_0
@souvenirshopp,생성형 AI서비스는 역시나 삼성SDS,2024-02-29 06:34:23,LABEL_1
@Kelly-lz2ux,앞으로의 미래를 삼성을 통해 미리 확인합니다,2024-01-31 06:34:23,LABEL_0
@user-dx9gt1kp9r,참여하고 응원합니다,2024-02-29 06:34:23,LABEL_1
@1honey,나도 뻔뻔하게 참여완료 ,2024-01-31 06:34:23,LABEL_1
@user-eh1cj6bq3e,진짜 대단하네요,2024-02-29 06:34:23,LABEL_1
@user-nq5bm1rs6k,AI에 대해 문외한입니다 삼성SDS 생성형 AI 서비스를 통해 배워 나가도록 하겠습니다,2024-02-29 06:34:23,LABEL_0
@leech3313,참여하고가용 ,2024-01-31 06:34:23,LABEL_1
@JS-vh8bw,AI기술이 많이 발전했네요,2024-02-29 06:34:23,LABEL_1
@user-tc9lf8co6t,미래 AI시대,2024-01-31 06:34:23,LABEL_1
@user-ho1qb7sr7j,에이 아이,2024-02-29 06:34:23,LABEL_2
@kimkit15,볼만해요 아주 유용해요,2024-07-31 06:34:23,LABEL_1
@zzzas12,삼성sds완 함께 ai 시대를 앞서가요,2024-02-29 06:34:23,LABEL_1
@zzzaq1,삼성sds완 함께 ai 시대를 앞서가요,2024-02-29 06:34:23,LABEL_1
@aaasd1,삼성sds완 함께 ai 시대를 앞서가요,2024-02-29 06:34:23,LABEL_1
@keunseek,앞으로의 우리는 더 좋은세상에서 살게 될것입니다,2024-02-29 06:34:23,LABEL_1
@이율희,잘 봤습니다 응원합니다,2024-02-29 06:34:23,LABEL_1
@hhsjm7616,재밌게 잘 봤습니다 파이팅,2024-01-31 06:34:23,LABEL_1
@ahah7187,삼성 AI 파이팅,2024-06-30 06:34:23,LABEL_1
@jasonshin4816,삼성이 만들면 다르다삼성SDS 포에버,2024-02-29 06:34:23,LABEL_0
@user-gt3tk5ou6h,세상너무좋네여,2024-02-29 06:34:23,LABEL_1
@user-won2,광고임에도 불구하고 재밌게 시청했습니다,2024-02-29 06:34:23,LABEL_1
@junhyuklee6735,생성형 ai 가즈아,2024-02-29 06:34:23,LABEL_1
@user-mk2ij6mu6d,노래가 너무 좋아요 두근두근 ㅋㅋ 표 바로 붙이고 발언 요약되는 기능 너무 편할 것 같아요노래가 너무 좋아요 두근두근 ㅋㅋ 표 바로 붙이고 발언 요약되는 기능 너무 편할 것 같아요노래가 너무 좋아요 두근두근 ㅋㅋ 표 바로 붙이고 발언 요약되는 기능 너무 편할 것 같아요노래가 너무 좋아요 두근두근 ㅋㅋ 표 바로 붙이고 발언 요약되는 기능 너무 편할 것 같아요노래가 너무 좋아요 두근두근 ㅋㅋ 표 바로 붙이고 발언 요약되는 기능 너무 편할 것 같아요노래가 너무 좋아요 두근두근 ㅋㅋ 표 바로 붙이고 발언 요약되는 기능 너무 편할 것 같아요노래가 너무 좋아요 두근두근 ㅋㅋ 표 바로 붙이고 발언 요약되는 기능 너무 편할 것 같아요노래가 너무 좋아요 두근두근 ㅋㅋ 표 바로 붙이고 발언 요약되는 기능 너무 편할 것 같아요노래가 너무 좋아요 두근두근 ㅋㅋ 표 바로 붙이고 발언 요약되는 기능 너무 편할 것 같아요노래가 너무 좋아요 두근두근 ㅋㅋ 표 바로 붙이고 발언 요약되는 기능 너무 편할 것 같아요노래가 너무 좋아요 두근두근 ㅋㅋ 표 바로 붙이고 발언 요약되는 기능 너무 편할 것 같아요노래가 너무 좋아요 두근두근 ㅋㅋ 표 바로 붙이고 발언 요약되는 기능 너무 편할 것 같아요노래가 너무 좋아요 두근두근 ㅋㅋ 표 바로 붙이고 발언 요약되는 기능 너무 편할 것 같아요노래가 너무 좋아요 두근두근 ㅋㅋ 표 바로 붙이고 발언 요약되는 기능 너무 편할 것 같아요노래가 너무 좋아요 두근두근 ㅋㅋ 표 바로 붙이고 발언 요약되는 기능 너무 편할 것 같아요노래가 너무 좋아요 두근두근 ㅋㅋ 표 바로 붙이고 발언 요약되는 기능 너무 편할 것 같아요노래가 너무 좋아요 두근두근 ㅋㅋ 표 바로 붙이고 발언 요약되는 기능 너무 편할 것 같아요노래가 너무 좋아요 두근두근 ㅋㅋ 표 바로 붙이고 발언 요약되는 기능 너무 편할 것 같아요노래가 너무 좋아요 두근두근 ㅋㅋ 표 바로 붙이고 발언 요약되는 기능 너무 편할 것 같아요노래가 너무 좋아요 두근두근 ㅋㅋ 표 바로 붙이고 발언 요약되는 기능 너무 편할 것 같아요노래가 너무 좋아요 두근두근 ㅋㅋ 표 바로 붙이고 발언 요약되는 기능 너무 편할 것 같아요노래가 너무 좋아요 두근두근 ㅋㅋ 표 바로 붙이고 발언 요약되는 기능 너무 편할 것 같아요노래가 너무 좋아요 두근두근 ㅋㅋ 표 바로 붙이고 발언 요약되는 기능 너무 편할 것 같아요노래가 너무 좋아요 두근두근 ㅋㅋ 표 바로 붙이고 발언 요약되는 기능 너무 편할 것 같아요노래가 너무 좋아요 두근두근 ㅋㅋ 표 바로 붙이고 발언 요약되는 기능 너무 편할 것 같아요노래가 너무 좋아요 두근두근 ㅋㅋ 표 바로 붙이고 발언 요약되는 기능 너무 편할 것 같아요,2024-03-31 06:34:23,LABEL_1
@user-vt4fv6pq8c,AI가 기대돼요,2024-01-31 06:34:23,LABEL_0
@user-wk8hi4hf2y,좋네요,2024-01-31 06:34:23,LABEL_1
@ply..,메일 써주는 기능 넘 유용하겠어요,2024-02-29 06:34:23,LABEL_1
@hey_jey_,응원합니다 ,2024-02-29 06:34:23,LABEL_1
@BobbyKim-ed8ud,Chatgpt에 비견되는 생성형ai가 되었으면,2024-02-29 06:34:23,LABEL_0
@koodoo12,세상이 빠르게 발전하는데에 많은 도움이 되었으면,2024-02-29 06:34:23,LABEL_0
@yumyum422,갤럭시 ai 폼 미춋따,2024-01-31 06:34:23,LABEL_0
@user-gl5gs9cx2d,이벤트 참여하였습니다,2024-02-29 06:34:23,LABEL_1
@storyhan,Ai좋은거야,2024-02-29 06:34:23,LABEL_1
@kimmykim9616,삼성 SDS 생성형 AI와 함께할 미래가 너무 기대가됩니다,2024-02-29 06:34:23,LABEL_0
@loderunner1125,이제는 촌스럽게 사람을 갈구는 시대는 지났다AI를 갈구는 시대,2024-02-29 06:34:23,LABEL_0
@zzzsw1,ai 능력이 엄청나네요 감사합니다,2024-02-29 06:34:23,LABEL_1
@sssdw2,ai 능력이 엄청나네요 감사합니다,2024-02-29 06:34:23,LABEL_1
@ooupm22382,ai 능력이 엄청나네요 감사합니다,2024-02-29 06:34:23,LABEL_1
@qqqwe4,ai 능력이 엄청나네요 감사합니다,2024-02-29 06:34:23,LABEL_1
@doeyounglee50,재밌네요 자라나는 아이들을 위해 광고에서는 존댓말로 요청해 보는건 어떨까요,2024-01-31 06:34:23,LABEL_0
@minam5pa,이거 노래 제목이 뭔가요,2024-01-31 06:34:23,LABEL_0
@kds4885,뻔뻔해집시다 별걸다 물어보세요 편리한 세상을 위해 노력하는 모습 응원합니다,2024-02-29 06:34:23,LABEL_0
@user-rl9ns5qb4o,광고에 나온 해줘 해줘 하는 분들 별로 하는 일 없어보이는데 곧 짤리겠죠 ㅋㅋ,2024-02-29 06:34:23,LABEL_2
@user-xp4xn9qf9e,,2024-02-29 06:34:23,LABEL_0
